2016/10/08 20:41:48 endpoint: 0x200b, chain: 00, channel:  9 threshold: 0x84e3, uid: ae000004a47e6728
2016/10/08 20:42:02 endpoint: 0x2005, chain: 02, channel: 10 threshold: 0x836f, uid: 6b0000050d4e0928
2016/10/08 20:42:02 endpoint: 0x2001, chain: 02, channel: 10 threshold: 0x82e3, uid: 3b0000050d74bb28
2016/10/08 20:42:02 endpoint: 0x2000, chain: 01, channel: 10 threshold: 0x8326, uid: 9f0000050d38aa28
2016/10/08 20:42:02 endpoint: 0x2003, chain: 00, channel: 10 threshold: 0x83c2, uid: 850000050d4acb28
2016/10/08 20:42:02 endpoint: 0x2008, chain: 01, channel: 10 threshold: 0x82dd, uid: 740000050d351a28
2016/10/08 20:42:02 endpoint: 0x2009, chain: 02, channel: 10 threshold: 0x8573, uid: 040000050d3e1a28
2016/10/08 20:42:02 endpoint: 0x2004, chain: 01, channel: 10 threshold: 0x84b9, uid: e30000050d4b9c28
2016/10/08 20:42:02 endpoint: 0x2007, chain: 00, channel: 10 threshold: 0x8322, uid: a20000050e0cfa28
2016/10/08 20:42:02 endpoint: 0x200b, chain: 00, channel: 10 threshold: 0x83ef, uid: ae000004a47e6728
2016/10/08 20:42:16 endpoint: 0x2005, chain: 02, channel: 11 threshold: 0x8315, uid: 6b0000050d4e0928
2016/10/08 20:42:16 endpoint: 0x2001, chain: 02, channel: 11 threshold: 0x81a7, uid: 3b0000050d74bb28
2016/10/08 20:42:16 endpoint: 0x2000, chain: 01, channel: 11 threshold: 0x825f, uid: 9f0000050d38aa28
2016/10/08 20:42:16 endpoint: 0x2003, chain: 00, channel: 11 threshold: 0x8381, uid: 850000050d4acb28
2016/10/08 20:42:16 endpoint: 0x2008, chain: 01, channel: 11 threshold: 0x8260, uid: 740000050d351a28
2016/10/08 20:42:16 endpoint: 0x2009, chain: 02, channel: 11 threshold: 0x85bb, uid: 040000050d3e1a28
2016/10/08 20:42:16 endpoint: 0x2004, chain: 01, channel: 11 threshold: 0x8510, uid: e30000050d4b9c28
2016/10/08 20:42:16 endpoint: 0x2007, chain: 00, channel: 11 threshold: 0x83db, uid: a20000050e0cfa28
2016/10/08 20:42:16 endpoint: 0x200b, chain: 00, channel: 11 threshold: 0x8505, uid: ae000004a47e6728
2016/10/08 20:42:30 endpoint: 0x2005, chain: 02, channel: 12 threshold: 0x82e1, uid: 6b0000050d4e0928
2016/10/08 20:42:30 endpoint: 0x2001, chain: 02, channel: 12 threshold: 0x8217, uid: 3b0000050d74bb28
2016/10/08 20:42:30 endpoint: 0x2000, chain: 01, channel: 12 threshold: 0x8335, uid: 9f0000050d38aa28
2016/10/08 20:42:30 endpoint: 0x2003, chain: 00, channel: 12 threshold: 0x8440, uid: 850000050d4acb28
2016/10/08 20:42:30 endpoint: 0x2008, chain: 01, channel: 12 threshold: 0x834f, uid: 740000050d351a28
2016/10/08 20:42:31 endpoint: 0x2009, chain: 02, channel: 12 threshold: 0x852f, uid: 040000050d3e1a28
2016/10/08 20:42:31 endpoint: 0x2007, chain: 00, channel: 12 threshold: 0x82c1, uid: a20000050e0cfa28
2016/10/08 20:42:31 endpoint: 0x2004, chain: 01, channel: 12 threshold: 0x840f, uid: e30000050d4b9c28
2016/10/08 20:42:31 endpoint: 0x200b, chain: 00, channel: 12 threshold: 0x84a3, uid: ae000004a47e6728
2016/10/08 20:42:44 endpoint: 0x2005, chain: 02, channel: 13 threshold: 0x8355, uid: 6b0000050d4e0928
2016/10/08 20:42:44 endpoint: 0x2001, chain: 02, channel: 13 threshold: 0x8263, uid: 3b0000050d74bb28
2016/10/08 20:42:45 endpoint: 0x2000, chain: 01, channel: 13 threshold: 0x83ae, uid: 9f0000050d38aa28
2016/10/08 20:42:45 endpoint: 0x2003, chain: 00, channel: 13 threshold: 0x8473, uid: 850000050d4acb28
2016/10/08 20:42:45 endpoint: 0x2008, chain: 01, channel: 13 threshold: 0x83e3, uid: 740000050d351a28
2016/10/08 20:42:45 endpoint: 0x2009, chain: 02, channel: 13 threshold: 0x8489, uid: 040000050d3e1a28
2016/10/08 20:42:45 endpoint: 0x2004, chain: 01, channel: 13 threshold: 0x8489, uid: e30000050d4b9c28
2016/10/08 20:42:45 endpoint: 0x2007, chain: 00, channel: 13 threshold: 0x82c3, uid: a20000050e0cfa28
2016/10/08 20:42:45 endpoint: 0x200b, chain: 00, channel: 13 threshold: 0x849a, uid: ae000004a47e6728
2016/10/08 20:42:58 endpoint: 0x2005, chain: 02, channel: 14 threshold: 0x83a3, uid: 6b0000050d4e0928
2016/10/08 20:42:58 endpoint: 0x2001, chain: 02, channel: 14 threshold: 0x82a3, uid: 3b0000050d74bb28
2016/10/08 20:42:59 endpoint: 0x2000, chain: 01, channel: 14 threshold: 0x837e, uid: 9f0000050d38aa28
2016/10/08 20:42:59 endpoint: 0x2003, chain: 00, channel: 14 threshold: 0x838f, uid: 850000050d4acb28
2016/10/08 20:42:59 endpoint: 0x2008, chain: 01, channel: 14 threshold: 0x8389, uid: 740000050d351a28
2016/10/08 20:42:59 endpoint: 0x2009, chain: 02, channel: 14 threshold: 0x853f, uid: 040000050d3e1a28
2016/10/08 20:42:59 endpoint: 0x2004, chain: 01, channel: 14 threshold: 0x8400, uid: e30000050d4b9c28
2016/10/08 20:42:59 endpoint: 0x2007, chain: 00, channel: 14 threshold: 0x82ee, uid: a20000050e0cfa28
2016/10/08 20:42:59 endpoint: 0x200b, chain: 00, channel: 14 threshold: 0x8422, uid: ae000004a47e6728
2016/10/08 20:43:12 endpoint: 0x2005, chain: 02, channel: 15 threshold: 0x8277, uid: 6b0000050d4e0928
2016/10/08 20:43:12 endpoint: 0x2001, chain: 02, channel: 15 threshold: 0x8205, uid: 3b0000050d74bb28
2016/10/08 20:43:13 endpoint: 0x2000, chain: 01, channel: 15 threshold: 0x8298, uid: 9f0000050d38aa28
2016/10/08 20:43:13 endpoint: 0x2003, chain: 00, channel: 15 threshold: 0x83af, uid: 850000050d4acb28
2016/10/08 20:43:13 endpoint: 0x2008, chain: 01, channel: 15 threshold: 0x830b, uid: 740000050d351a28
2016/10/08 20:43:13 endpoint: 0x2009, chain: 02, channel: 15 threshold: 0x84ad, uid: 040000050d3e1a28
2016/10/08 20:43:13 endpoint: 0x2004, chain: 01, channel: 15 threshold: 0x8483, uid: e30000050d4b9c28
2016/10/08 20:43:13 endpoint: 0x200b, chain: 00, channel: 15 threshold: 0x8459, uid: ae000004a47e6728
2016/10/08 20:43:13 endpoint: 0x2007, chain: 00, channel: 15 threshold: 0x82c3, uid: a20000050e0cfa28
2016/10/08 20:43:28 endpoint: 0x2004, chain: 02, channel:  0 threshold: 0x8321, uid: 9d0000050d61f728
2016/10/08 20:43:28 endpoint: 0x2000, chain: 02, channel:  0 threshold: 0x83c1, uid: 890000050d35b228
2016/10/08 20:43:28 endpoint: 0x2002, chain: 00, channel:  0 threshold: 0x8389, uid: a40000050d46cb28
2016/10/08 20:43:28 endpoint: 0x2006, chain: 00, channel:  0 threshold: 0x83d1, uid: 800000050d38ce28
2016/10/08 20:43:28 endpoint: 0x2003, chain: 01, channel:  0 threshold: 0x84f5, uid: 450000050dee7e28
2016/10/08 20:43:28 endpoint: 0x200a, chain: 00, channel:  0 threshold: 0x84c5, uid: 250000050d428e28
2016/10/08 20:43:28 endpoint: 0x2007, chain: 01, channel:  0 threshold: 0x828b, uid: 7e0000050d47e328
2016/10/08 20:43:28 endpoint: 0x2008, chain: 02, channel:  0 threshold: 0x8271, uid: af0000050d51d728
2016/10/08 20:43:28 endpoint: 0x200b, chain: 01, channel:  0 threshold: 0x84c9, uid: 07000004e3c37628
2016/10/08 20:43:47 endpoint: 0x2004, chain: 02, channel:  1 threshold: 0x82e5, uid: 9d0000050d61f728
2016/10/08 20:43:48 endpoint: 0x2000, chain: 02, channel:  1 threshold: 0x8513, uid: 890000050d35b228
2016/10/08 20:43:48 endpoint: 0x2002, chain: 00, channel:  1 threshold: 0x83cd, uid: a40000050d46cb28
2016/10/08 20:43:48 endpoint: 0x2006, chain: 00, channel:  1 threshold: 0x8388, uid: 800000050d38ce28
2016/10/08 20:43:48 endpoint: 0x2003, chain: 01, channel:  1 threshold: 0x847f, uid: 450000050dee7e28
2016/10/08 20:43:48 endpoint: 0x200a, chain: 00, channel:  1 threshold: 0x847f, uid: 250000050d428e28
2016/10/08 20:43:48 endpoint: 0x2007, chain: 01, channel:  1 threshold: 0x8331, uid: 7e0000050d47e328
2016/10/08 20:43:48 endpoint: 0x2008, chain: 02, channel:  1 threshold: 0x81e5, uid: af0000050d51d728
2016/10/08 20:43:48 endpoint: 0x200b, chain: 01, channel:  1 threshold: 0x8446, uid: 07000004e3c37628
2016/10/08 20:44:02 endpoint: 0x2004, chain: 02, channel:  2 threshold: 0x826d, uid: 9d0000050d61f728
2016/10/08 20:44:02 endpoint: 0x2000, chain: 02, channel:  2 threshold: 0x837c, uid: 890000050d35b228
2016/10/08 20:44:02 endpoint: 0x2006, chain: 00, channel:  2 threshold: 0x8369, uid: 800000050d38ce28
2016/10/08 20:44:02 endpoint: 0x2002, chain: 00, channel:  2 threshold: 0x8417, uid: a40000050d46cb28
2016/10/08 20:44:02 endpoint: 0x2003, chain: 01, channel:  2 threshold: 0x8473, uid: 450000050dee7e28
2016/10/08 20:44:02 endpoint: 0x200a, chain: 00, channel:  2 threshold: 0x8603, uid: 250000050d428e28
2016/10/08 20:44:02 endpoint: 0x2007, chain: 01, channel:  2 threshold: 0x82c1, uid: 7e0000050d47e328
2016/10/08 20:44:02 endpoint: 0x2008, chain: 02, channel:  2 threshold: 0x82d7, uid: af0000050d51d728
2016/10/08 20:44:02 endpoint: 0x200b, chain: 01, channel:  2 threshold: 0x84c5, uid: 07000004e3c37628
2016/10/08 20:44:19 endpoint: 0x2004, chain: 02, channel:  3 threshold: 0x838b, uid: 9d0000050d61f728
2016/10/08 20:44:19 endpoint: 0x2003, chain: 01, channel:  3 threshold: 0x849b, uid: 450000050dee7e28
2016/10/08 20:44:20 endpoint: 0x2000, chain: 02, channel:  3 threshold: 0x8483, uid: 890000050d35b228
2016/10/08 20:44:20 endpoint: 0x2002, chain: 00, channel:  3 threshold: 0x8331, uid: a40000050d46cb28
2016/10/08 20:44:20 endpoint: 0x2006, chain: 00, channel:  3 threshold: 0x8453, uid: 800000050d38ce28
2016/10/08 20:44:20 endpoint: 0x200a, chain: 00, channel:  3 threshold: 0x860f, uid: 250000050d428e28
2016/10/08 20:44:20 endpoint: 0x2007, chain: 01, channel:  3 threshold: 0x8240, uid: 7e0000050d47e328
2016/10/08 20:44:20 endpoint: 0x2008, chain: 02, channel:  3 threshold: 0x826f, uid: af0000050d51d728
2016/10/08 20:44:20 endpoint: 0x200b, chain: 01, channel:  3 threshold: 0x8470, uid: 07000004e3c37628
2016/10/08 20:44:33 endpoint: 0x2004, chain: 02, channel:  4 threshold: 0x837b, uid: 9d0000050d61f728
2016/10/08 20:44:33 endpoint: 0x2003, chain: 01, channel:  4 threshold: 0x84a9, uid: 450000050dee7e28
2016/10/08 20:44:34 endpoint: 0x2002, chain: 00, channel:  4 threshold: 0x834d, uid: a40000050d46cb28
2016/10/08 20:44:34 endpoint: 0x2000, chain: 02, channel:  4 threshold: 0x842b, uid: 890000050d35b228
2016/10/08 20:44:34 endpoint: 0x2006, chain: 00, channel:  4 threshold: 0x84a3, uid: 800000050d38ce28
2016/10/08 20:44:34 endpoint: 0x200a, chain: 00, channel:  4 threshold: 0x84ee, uid: 250000050d428e28
2016/10/08 20:44:34 endpoint: 0x2007, chain: 01, channel:  4 threshold: 0x8282, uid: 7e0000050d47e328
2016/10/08 20:44:34 endpoint: 0x2008, chain: 02, channel:  4 threshold: 0x8239, uid: af0000050d51d728
2016/10/08 20:44:34 endpoint: 0x200b, chain: 01, channel:  4 threshold: 0x84a0, uid: 07000004e3c37628
2016/10/08 20:44:48 endpoint: 0x2004, chain: 02, channel:  5 threshold: 0x821f, uid: 9d0000050d61f728
2016/10/08 20:44:48 endpoint: 0x2003, chain: 01, channel:  5 threshold: 0x8479, uid: 450000050dee7e28
2016/10/08 20:44:49 endpoint: 0x2006, chain: 00, channel:  5 threshold: 0x844f, uid: 800000050d38ce28
2016/10/08 20:44:49 endpoint: 0x2000, chain: 02, channel:  5 threshold: 0x8417, uid: 890000050d35b228
2016/10/08 20:44:49 endpoint: 0x2002, chain: 00, channel:  5 threshold: 0x83c3, uid: a40000050d46cb28
2016/10/08 20:44:49 endpoint: 0x200a, chain: 00, channel:  5 threshold: 0x848d, uid: 250000050d428e28
2016/10/08 20:44:49 endpoint: 0x2007, chain: 01, channel:  5 threshold: 0x8293, uid: 7e0000050d47e328
2016/10/08 20:44:49 endpoint: 0x2008, chain: 02, channel:  5 threshold: 0x81e6, uid: af0000050d51d728
2016/10/08 20:44:49 endpoint: 0x200b, chain: 01, channel:  5 threshold: 0x8516, uid: 07000004e3c37628
2016/10/08 20:45:05 endpoint: 0x2004, chain: 02, channel:  6 threshold: 0x82cd, uid: 9d0000050d61f728
2016/10/08 20:45:05 endpoint: 0x2003, chain: 01, channel:  6 threshold: 0x8385, uid: 450000050dee7e28
2016/10/08 20:45:05 endpoint: 0x2006, chain: 00, channel:  6 threshold: 0x83a9, uid: 800000050d38ce28
2016/10/08 20:45:05 endpoint: 0x2000, chain: 02, channel:  6 threshold: 0x842b, uid: 890000050d35b228
2016/10/08 20:45:05 endpoint: 0x2002, chain: 00, channel:  6 threshold: 0x8465, uid: a40000050d46cb28
2016/10/08 20:45:06 endpoint: 0x200a, chain: 00, channel:  6 threshold: 0x8517, uid: 250000050d428e28
2016/10/08 20:45:06 endpoint: 0x2007, chain: 01, channel:  6 threshold: 0x81f5, uid: 7e0000050d47e328
2016/10/08 20:45:06 endpoint: 0x2008, chain: 02, channel:  6 threshold: 0x825d, uid: af0000050d51d728
2016/10/08 20:45:06 endpoint: 0x200b, chain: 01, channel:  6 threshold: 0x8496, uid: 07000004e3c37628
2016/10/08 20:45:20 endpoint: 0x2004, chain: 02, channel:  7 threshold: 0x833b, uid: 9d0000050d61f728
2016/10/08 20:45:21 endpoint: 0x2003, chain: 01, channel:  7 threshold: 0x8427, uid: 450000050dee7e28
2016/10/08 20:45:21 endpoint: 0x2006, chain: 00, channel:  7 threshold: 0x83ff, uid: 800000050d38ce28
2016/10/08 20:45:21 endpoint: 0x2000, chain: 02, channel:  7 threshold: 0x83d0, uid: 890000050d35b228
2016/10/08 20:45:21 endpoint: 0x2002, chain: 00, channel:  7 threshold: 0x8403, uid: a40000050d46cb28
2016/10/08 20:45:21 endpoint: 0x200a, chain: 00, channel:  7 threshold: 0x8372, uid: 250000050d428e28
2016/10/08 20:45:21 endpoint: 0x2007, chain: 01, channel:  7 threshold: 0x8238, uid: 7e0000050d47e328
2016/10/08 20:45:21 endpoint: 0x2008, chain: 02, channel:  7 threshold: 0x81ed, uid: af0000050d51d728
2016/10/08 20:45:22 endpoint: 0x200b, chain: 01, channel:  7 threshold: 0x841b, uid: 07000004e3c37628
2016/10/08 20:45:37 endpoint: 0x2004, chain: 02, channel:  8 threshold: 0x830e, uid: 9d0000050d61f728
2016/10/08 20:45:37 endpoint: 0x2003, chain: 01, channel:  8 threshold: 0x8417, uid: 450000050dee7e28
2016/10/08 20:45:37 endpoint: 0x2006, chain: 00, channel:  8 threshold: 0x83a3, uid: 800000050d38ce28
2016/10/08 20:45:37 endpoint: 0x2002, chain: 00, channel:  8 threshold: 0x833b, uid: a40000050d46cb28
2016/10/08 20:45:37 endpoint: 0x2000, chain: 02, channel:  8 threshold: 0x83e5, uid: 890000050d35b228
2016/10/08 20:45:38 endpoint: 0x200a, chain: 00, channel:  8 threshold: 0x8466, uid: 250000050d428e28
2016/10/08 20:45:38 endpoint: 0x2007, chain: 01, channel:  8 threshold: 0x8285, uid: 7e0000050d47e328
2016/10/08 20:45:38 endpoint: 0x2008, chain: 02, channel:  8 threshold: 0x82cb, uid: af0000050d51d728
2016/10/08 20:45:38 endpoint: 0x200b, chain: 01, channel:  8 threshold: 0x85b9, uid: 07000004e3c37628
2016/10/08 20:45:51 endpoint: 0x2004, chain: 02, channel:  9 threshold: 0x8271, uid: 9d0000050d61f728
2016/10/08 20:45:51 endpoint: 0x2003, chain: 01, channel:  9 threshold: 0x84a7, uid: 450000050dee7e28
2016/10/08 20:45:51 endpoint: 0x2006, chain: 00, channel:  9 threshold: 0x83eb, uid: 800000050d38ce28
2016/10/08 20:45:51 endpoint: 0x2000, chain: 02, channel:  9 threshold: 0x83b8, uid: 890000050d35b228
2016/10/08 20:45:51 endpoint: 0x2002, chain: 00, channel:  9 threshold: 0x8396, uid: a40000050d46cb28
2016/10/08 20:45:52 endpoint: 0x200a, chain: 00, channel:  9 threshold: 0x847f, uid: 250000050d428e28
2016/10/08 20:45:52 endpoint: 0x2007, chain: 01, channel:  9 threshold: 0x82ae, uid: 7e0000050d47e328
2016/10/08 20:45:52 endpoint: 0x200b, chain: 01, channel:  9 threshold: 0x84c0, uid: 07000004e3c37628
2016/10/08 20:45:52 endpoint: 0x2008, chain: 02, channel:  9 threshold: 0x816d, uid: af0000050d51d728
2016/10/08 20:46:05 endpoint: 0x2004, chain: 02, channel: 10 threshold: 0x8351, uid: 9d0000050d61f728
2016/10/08 20:46:05 endpoint: 0x2003, chain: 01, channel: 10 threshold: 0x8477, uid: 450000050dee7e28
2016/10/08 20:46:05 endpoint: 0x2006, chain: 00, channel: 10 threshold: 0x83d8, uid: 800000050d38ce28
2016/10/08 20:46:05 endpoint: 0x2000, chain: 02, channel: 10 threshold: 0x83c4, uid: 890000050d35b228
2016/10/08 20:46:05 endpoint: 0x2002, chain: 00, channel: 10 threshold: 0x8465, uid: a40000050d46cb28
2016/10/08 20:46:06 endpoint: 0x200a, chain: 00, channel: 10 threshold: 0x8457, uid: 250000050d428e28
2016/10/08 20:46:06 endpoint: 0x2007, chain: 01, channel: 10 threshold: 0x821d, uid: 7e0000050d47e328
2016/10/08 20:46:06 endpoint: 0x200b, chain: 01, channel: 10 threshold: 0x8489, uid: 07000004e3c37628
2016/10/08 20:46:06 endpoint: 0x2008, chain: 02, channel: 10 threshold: 0x81f5, uid: af0000050d51d728
2016/10/08 20:46:23 endpoint: 0x2004, chain: 02, channel: 11 threshold: 0x82eb, uid: 9d0000050d61f728
2016/10/08 20:46:23 endpoint: 0x2003, chain: 01, channel: 11 threshold: 0x8585, uid: 450000050dee7e28
2016/10/08 20:46:23 endpoint: 0x2006, chain: 00, channel: 11 threshold: 0x8404, uid: 800000050d38ce28
2016/10/08 20:46:23 endpoint: 0x2000, chain: 02, channel: 11 threshold: 0x858f, uid: 890000050d35b228
2016/10/08 20:46:23 endpoint: 0x2002, chain: 00, channel: 11 threshold: 0x83d5, uid: a40000050d46cb28
2016/10/08 20:46:23 endpoint: 0x2008, chain: 02, channel: 11 threshold: 0x834d, uid: af0000050d51d728
2016/10/08 20:46:23 endpoint: 0x200a, chain: 00, channel: 11 threshold: 0x8475, uid: 250000050d428e28
2016/10/08 20:46:23 endpoint: 0x200b, chain: 01, channel: 11 threshold: 0x856d, uid: 07000004e3c37628
2016/10/08 20:46:23 endpoint: 0x2007, chain: 01, channel: 11 threshold: 0x8335, uid: 7e0000050d47e328
2016/10/08 20:46:37 endpoint: 0x2004, chain: 02, channel: 12 threshold: 0x8417, uid: 9d0000050d61f728
2016/10/08 20:46:37 endpoint: 0x2003, chain: 01, channel: 12 threshold: 0x84df, uid: 450000050dee7e28
2016/10/08 20:46:37 endpoint: 0x2006, chain: 00, channel: 12 threshold: 0x8361, uid: 800000050d38ce28
2016/10/08 20:46:37 endpoint: 0x2000, chain: 02, channel: 12 threshold: 0x8465, uid: 890000050d35b228
2016/10/08 20:46:37 endpoint: 0x2002, chain: 00, channel: 12 threshold: 0x834d, uid: a40000050d46cb28
2016/10/08 20:46:38 endpoint: 0x2008, chain: 02, channel: 12 threshold: 0x82b5, uid: af0000050d51d728
2016/10/08 20:46:38 endpoint: 0x200a, chain: 00, channel: 12 threshold: 0x84fa, uid: 250000050d428e28
2016/10/08 20:46:38 endpoint: 0x2007, chain: 01, channel: 12 threshold: 0x81fc, uid: 7e0000050d47e328
2016/10/08 20:46:38 endpoint: 0x200b, chain: 01, channel: 12 threshold: 0x8498, uid: 07000004e3c37628
2016/10/08 20:46:51 endpoint: 0x2004, chain: 02, channel: 13 threshold: 0x8389, uid: 9d0000050d61f728
2016/10/08 20:46:51 endpoint: 0x2003, chain: 01, channel: 13 threshold: 0x8479, uid: 450000050dee7e28
2016/10/08 20:46:51 endpoint: 0x2006, chain: 00, channel: 13 threshold: 0x83c8, uid: 800000050d38ce28
2016/10/08 20:46:51 endpoint: 0x2000, chain: 02, channel: 13 threshold: 0x8377, uid: 890000050d35b228
2016/10/08 20:46:51 endpoint: 0x2002, chain: 00, channel: 13 threshold: 0x8367, uid: a40000050d46cb28
2016/10/08 20:46:52 endpoint: 0x2008, chain: 02, channel: 13 threshold: 0x8239, uid: af0000050d51d728
2016/10/08 20:46:52 endpoint: 0x200a, chain: 00, channel: 13 threshold: 0x84ab, uid: 250000050d428e28
2016/10/08 20:46:52 endpoint: 0x2007, chain: 01, channel: 13 threshold: 0x8252, uid: 7e0000050d47e328
2016/10/08 20:46:52 endpoint: 0x200b, chain: 01, channel: 13 threshold: 0x851a, uid: 07000004e3c37628
2016/10/08 20:47:05 endpoint: 0x2004, chain: 02, channel: 14 threshold: 0x827b, uid: 9d0000050d61f728
2016/10/08 20:47:05 endpoint: 0x2003, chain: 01, channel: 14 threshold: 0x8478, uid: 450000050dee7e28
2016/10/08 20:47:05 endpoint: 0x2006, chain: 00, channel: 14 threshold: 0x8439, uid: 800000050d38ce28
2016/10/08 20:47:05 endpoint: 0x2000, chain: 02, channel: 14 threshold: 0x83d0, uid: 890000050d35b228
2016/10/08 20:47:05 endpoint: 0x2002, chain: 00, channel: 14 threshold: 0x83a4, uid: a40000050d46cb28
2016/10/08 20:47:06 endpoint: 0x2008, chain: 02, channel: 14 threshold: 0x82e8, uid: af0000050d51d728
2016/10/08 20:47:06 endpoint: 0x200a, chain: 00, channel: 14 threshold: 0x854b, uid: 250000050d428e28
2016/10/08 20:47:06 endpoint: 0x200b, chain: 01, channel: 14 threshold: 0x84df, uid: 07000004e3c37628
2016/10/08 20:47:06 endpoint: 0x2007, chain: 01, channel: 14 threshold: 0x82ba, uid: 7e0000050d47e328
2016/10/08 20:47:19 endpoint: 0x2004, chain: 02, channel: 15 threshold: 0x81f1, uid: 9d0000050d61f728
2016/10/08 20:47:19 endpoint: 0x2003, chain: 01, channel: 15 threshold: 0x84cf, uid: 450000050dee7e28
2016/10/08 20:47:19 endpoint: 0x2006, chain: 00, channel: 15 threshold: 0x847f, uid: 800000050d38ce28
2016/10/08 20:47:19 endpoint: 0x2000, chain: 02, channel: 15 threshold: 0x8367, uid: 890000050d35b228
2016/10/08 20:47:19 endpoint: 0x2002, chain: 00, channel: 15 threshold: 0x838f, uid: a40000050d46cb28
2016/10/08 20:47:20 endpoint: 0x2008, chain: 02, channel: 15 threshold: 0x81c9, uid: af0000050d51d728
2016/10/08 20:47:20 endpoint: 0x200b, chain: 01, channel: 15 threshold: 0x84c3, uid: 07000004e3c37628
2016/10/08 20:47:20 endpoint: 0x200a, chain: 00, channel: 15 threshold: 0x84c1, uid: 250000050d428e28
2016/10/08 20:47:20 endpoint: 0x2007, chain: 01, channel: 15 threshold: 0x8332, uid: 7e0000050d47e328
2016/10/08 20:47:34 endpoint: 0x2009, chain: 00, channel:  0 threshold: 0x8467, uid: 8b0000050d30dc28
2016/10/08 20:47:34 endpoint: 0x2001, chain: 00, channel:  0 threshold: 0x84c5, uid: 600000050d461b28
2016/10/08 20:47:34 endpoint: 0x2007, chain: 02, channel:  0 threshold: 0x823c, uid: d00000050dba1a28
2016/10/08 20:47:34 endpoint: 0x200b, chain: 02, channel:  0 threshold: 0x8363, uid: 2d0000050d658628
2016/10/08 20:47:34 endpoint: 0x2006, chain: 01, channel:  0 threshold: 0x8533, uid: 310000050d845c28
2016/10/08 20:47:34 endpoint: 0x200a, chain: 01, channel:  0 threshold: 0x85cb, uid: 16000004a4020628
2016/10/08 20:47:34 endpoint: 0x2002, chain: 01, channel:  0 threshold: 0x854d, uid: 48000004e3c1ea28
2016/10/08 20:47:34 endpoint: 0x2003, chain: 02, channel:  0 threshold: 0x8473, uid: f80000050d4ea328
2016/10/08 20:47:34 endpoint: 0x2005, chain: 00, channel:  0 threshold: 0x82b7, uid: af0000050de72f28
2016/10/08 20:47:48 endpoint: 0x2001, chain: 00, channel:  1 threshold: 0x845c, uid: 600000050d461b28
2016/10/08 20:47:48 endpoint: 0x2009, chain: 00, channel:  1 threshold: 0x8461, uid: 8b0000050d30dc28
2016/10/08 20:47:48 endpoint: 0x2007, chain: 02, channel:  1 threshold: 0x8263, uid: d00000050dba1a28
2016/10/08 20:47:48 endpoint: 0x200b, chain: 02, channel:  1 threshold: 0x8425, uid: 2d0000050d658628
2016/10/08 20:47:48 endpoint: 0x2006, chain: 01, channel:  1 threshold: 0x83cb, uid: 310000050d845c28
2016/10/08 20:47:48 endpoint: 0x200a, chain: 01, channel:  1 threshold: 0x8623, uid: 16000004a4020628
2016/10/08 20:47:48 endpoint: 0x2002, chain: 01, channel:  1 threshold: 0x8501, uid: 48000004e3c1ea28
2016/10/08 20:47:48 endpoint: 0x2003, chain: 02, channel:  1 threshold: 0x8433, uid: f80000050d4ea328
2016/10/08 20:47:48 endpoint: 0x2005, chain: 00, channel:  1 threshold: 0x830b, uid: af0000050de72f28
2016/10/08 20:48:02 endpoint: 0x2001, chain: 00, channel:  2 threshold: 0x844c, uid: 600000050d461b28
2016/10/08 20:48:02 endpoint: 0x2009, chain: 00, channel:  2 threshold: 0x8487, uid: 8b0000050d30dc28
2016/10/08 20:48:02 endpoint: 0x2007, chain: 02, channel:  2 threshold: 0x81d6, uid: d00000050dba1a28
2016/10/08 20:48:02 endpoint: 0x200b, chain: 02, channel:  2 threshold: 0x8408, uid: 2d0000050d658628
2016/10/08 20:48:02 endpoint: 0x2006, chain: 01, channel:  2 threshold: 0x850f, uid: 310000050d845c28
2016/10/08 20:48:02 endpoint: 0x200a, chain: 01, channel:  2 threshold: 0x8461, uid: 16000004a4020628
2016/10/08 20:48:02 endpoint: 0x2002, chain: 01, channel:  2 threshold: 0x857c, uid: 48000004e3c1ea28
2016/10/08 20:48:02 endpoint: 0x2003, chain: 02, channel:  2 threshold: 0x83e7, uid: f80000050d4ea328
2016/10/08 20:48:02 endpoint: 0x2005, chain: 00, channel:  2 threshold: 0x8369, uid: af0000050de72f28
2016/10/08 20:48:18 endpoint: 0x2001, chain: 00, channel:  3 threshold: 0x843a, uid: 600000050d461b28
2016/10/08 20:48:18 endpoint: 0x2009, chain: 00, channel:  3 threshold: 0x8525, uid: 8b0000050d30dc28
2016/10/08 20:48:18 endpoint: 0x2007, chain: 02, channel:  3 threshold: 0x823f, uid: d00000050dba1a28
2016/10/08 20:48:18 endpoint: 0x200b, chain: 02, channel:  3 threshold: 0x83b1, uid: 2d0000050d658628
2016/10/08 20:48:18 endpoint: 0x2006, chain: 01, channel:  3 threshold: 0x84a6, uid: 310000050d845c28
2016/10/08 20:48:19 endpoint: 0x200a, chain: 01, channel:  3 threshold: 0x8597, uid: 16000004a4020628
2016/10/08 20:48:19 endpoint: 0x2002, chain: 01, channel:  3 threshold: 0x84c3, uid: 48000004e3c1ea28
2016/10/08 20:48:19 endpoint: 0x2003, chain: 02, channel:  3 threshold: 0x84a9, uid: f80000050d4ea328
2016/10/08 20:48:19 endpoint: 0x2005, chain: 00, channel:  3 threshold: 0x834e, uid: af0000050de72f28
